budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count
0,44555,1.416796,11-12-09,0,95,4.8,13
7500000,10133,11.636883,01-10-02,0,95,6.7,192
12000000,21345,4.793348,22-04-09,10652498,132,7.6,55
19000000,173931,0.738652,01-01-11,2570000,89,3,3
12000000,61984,5.158067,01-12-10,11212294,131,6.3,59
20000000,50601,5.727602,14-04-11,17479,113,5.8,62
12000000,26466,25.496926,16-10-09,0,99,6.9,612
1200000,345003,0.489271,20-11-15,0,111,4.3,5
12000000,236751,11.150261,16-04-14,101332962,99,6,229
10000000,107,53.595686,01-09-00,83557872,103,7.7,2912
0,357837,0.186234,16-10-15,0,89,4.3,2
11500000,8913,20.747994,21-04-89,57469467,103,6.4,407
0,13889,2.930853,17-04-93,0,134,7.5,20
11500000,18530,4.75919,07-02-09,0,101,5.5,29
0,358451,0.753362,28-08-15,0,130,6.3,5
11000000,927,45.072136,07-06-84,153083102,106,6.9,1596
11000000,11,126.393695,25-05-77,775398007,121,8.1,6624
11500000,291870,56.805781,21-01-16,94073028,102,5.7,1406
11000000,907,12.854853,22-12-65,111858363,197,7.4,247
0,206563,14.637357,09-10-14,0,112,7.1,242
0,11887,21.801188,22-10-08,0,116,6.2,821
25000000,45317,31.019381,17-12-10,93617009,116,7.2,1486
11000000,12094,11.227087,22-09-06,72778712,95,6.4,298
11000000,10377,19.231507,13-03-92,64088552,120,7.3,384
11000000,249164,31.162838,21-08-14,78874843,106,7.3,1368
12000000,256092,3.94487,26-05-14,0,96,3.9,74
11000000,9942,7.559192,16-02-89,49797148,107,6.6,217
0,10748,7.377587,21-12-07,0,101,5.6,142
13000000,1817,38.018085,09-09-02,97837138,81,6.7,1062
11000000,10229,33.283554,25-01-02,41227069,101,7.5,1018
11000000,687,15.864928,29-12-95,39363635,122,7.3,337
10500000,796,23.449703,05-03-99,75902208,97,6.6,827
11000000,22804,31.900899,22-10-09,68233629,90,6,722
11000000,10156,14.282314,12-06-81,31672907,92,6.5,204
11000000,12837,7.645979,17-09-08,38105395,114,7.4,158
11000000,17708,3.495758,12-10-01,23978402,86,4.1,54
12000000,13937,7.558959,07-08-92,37170057,91,5.9,65
11,28932,3.375208,26-04-78,11,145,6.4,29
12000000,31909,4.234269,01-01-86,4884663,100,5.5,57
11000000,167073,39.337949,20-10-15,62076141,111,7.2,1213
11000000,3175,29.543331,18-12-75,20000000,184,7.7,505
24000000,14369,4.12064,21-11-01,14782676,89,5.8,53
24000000,16888,2.259537,13-10-00,13700000,84,5.7,34
11000000,121826,7.722021,08-09-12,59520298,98,6.3,139
11000000,10646,7.063053,30-03-01,23430766,95,4.9,74
11000000,12149,16.003958,17-11-01,13110448,100,7,334
11000000,304357,21.204929,10-04-15,61619773,120,7.3,440
0,11184,6.799314,04-09-04,0,118,6.6,131
11000000,766,33.758281,09-10-92,0,81,7.3,838
14000000,20009,9.371811,01-02-02,6413915,86,5.4,60
11000000,1587,33.282794,17-12-93,30000000,118,7.5,919
10000000,30973,3.208172,11-09-03,4069090,125,8.2,12
11000000,11109,4.131918,22-10-04,0,125,6.8,80
0,9027,4.093288,21-08-02,0,91,5.1,75
11000000,63020,1.187671,12-05-95,2832826,113,6.6,9
11000000,86829,36.319205,06-10-13,32935319,105,7.2,834
0,11065,4.146752,31-08-01,16017403,95,5.8,75
11000000,13888,9.705589,02-08-91,2807854,98,5.1,153
11000000,42345,1.396985,27-01-70,2200000,124,5.9,16
0,13994,4.056774,13-09-05,2945242,105,6,33
11000000,1590,5.062687,10-09-06,0,104,6.2,42
0,62728,3.122152,13-09-10,0,111,5.6,35
10800000,11917,32.943848,23-10-08,113857533,92,5.9,820
0,45138,0.700127,01-04-69,0,116,7.3,6
11000000,80271,31.763201,10-02-12,0,97,5.9,881
0,4657,8.950864,20-07-06,0,123,5.7,25
7400000,14395,3.246903,11-08-06,17000000,193,6.1,42
14000000,24137,4.519523,15-04-99,18535191,97,6.3,46
0,190847,18.764453,11-08-13,0,98,5.2,302
0,11056,6.340135,02-10-02,0,102,5.6,112
10500000,62,86.201184,10-04-68,68700000,149,7.9,2998
10500000,601,56.105798,03-04-82,792910554,115,7.3,3269
10000000,13067,12.792446,16-04-07,17500000,97,5.8,160
0,25379,1.985552,20-02-04,0,97,6.8,6
10500000,88641,0.037073,02-09-94,123509,99,8.5,2
0,58051,0.12082,30-04-10,0,135,5.2,29
11000000,14877,3.646848,17-05-07,0,110,5,16
12000000,96399,5.759545,01-06-12,9622846,145,6.4,35
11000000,304410,25.302978,17-12-14,0,105,7,766
10000000,489,43.734886,05-12-97,225933435,126,7.9,2811
11000000,373314,10.016909,05-02-16,0,106,5.3,149
10000000,214,33.124871,27-10-06,163876815,108,6.1,1071
10000000,10890,10.892398,25-06-81,85300000,106,6.5,249
28000000,1588,14.754281,25-08-00,90449929,98,5.8,568
10000000,316727,53.727146,29-06-16,118587880,105,6.1,1306
10000000,10314,8.9876,29-01-99,103166989,95,5.7,418
10000000,663,29.244768,25-10-07,139352633,93,5.9,903
10000000,11804,14.447723,07-01-05,91196419,101,5.6,261
6000000,16781,5.882208,24-02-06,57231524,110,6,77
13800000,11873,17.3393,07-10-86,52293982,119,6.7,291
10000000,9289,19.524972,25-09-62,50100000,178,7.2,234
10000000,10414,8.932837,01-10-92,50752337,101,6.4,198
10000000,1970,35.695442,22-10-04,183474602,92,5.8,865
12000000,9614,26.598884,16-02-96,41205099,92,6.5,755
10000000,8922,23.316208,01-07-01,59217789,90,6.1,720
10000000,1648,25.929893,17-02-89,40485039,90,6.7,454
10000000,17917,8.305998,26-09-68,37402877,153,7,103
10000000,74534,21.258991,28-11-11,136836156,124,6.9,459
10000000,19405,5.699058,27-01-01,44460850,83,6.6,67
12305523,9355,36.582038,29-06-85,36230219,107,5.9,748
10000000,10999,34.224204,03-10-85,57500000,90,6.4,742
10000000,321258,38.179483,22-01-16,64188367,97,5.8,1102
10000000,44040,30.934688,13-01-10,33583175,80,5.8,816
20000000,10426,7.499639,22-11-02,33526835,85,6,100
10000000,280092,45.946524,04-06-15,104303851,97,6.2,983
10000000,13938,4.928777,22-03-85,25754284,108,6.4,69
10000000,10163,10.125029,05-03-92,32101000,108,5.4,197
9000000,12182,20.452449,03-10-08,32973937,89,6.4,379
10000000,1832,14.543435,12-11-99,30652890,130,6.8,823
10000000,9034,6.015354,20-09-02,0,98,5.5,62
10000000,15301,12.902975,24-06-83,29450919,101,6.2,161
15000000,10135,6.216203,19-05-89,30050028,114,6.3,252
10000000,26352,3.290639,23-11-94,29392418,100,6,31
8500000,20616,4.844451,06-09-02,34411240,84,5,70
12000000,9794,9.559737,06-10-06,38368909,103,5.3,153
10000000,15037,11.350382,12-06-98,25605015,100,6.1,122
10000000,227,13.455373,25-03-83,33697647,91,6.9,291
65000000,294272,31.974359,10-08-16,143695338,102,6.2,679
10000000,11336,16.78512,21-10-83,20766616,103,6.9,311
10000000,283445,26.090495,19-08-15,52882018,97,5.4,581
14000000,88036,2.698185,17-08-12,24637469,116,5.8,36
0,10984,5.904126,01-02-01,0,96,5,114
10000000,22824,22.888173,06-11-09,42333295,98,5.8,441
10000000,9526,5.025446,09-06-06,0,105,6.4,81
0,39349,2.580808,25-02-94,0,123,5.2,13
0,15983,4.192064,27-09-85,0,107,5.3,49
0,14544,2.596338,23-09-05,0,112,6.1,27
9000000,11545,18.289303,17-09-98,17096053,93,7.5,676
10000000,42684,26.268209,11-11-10,66821036,100,4.7,507
10000000,268238,17.592299,26-02-15,85978266,122,6.3,272
0,8359,6.27141,02-07-08,0,101,6.4,34
0,15648,11.158906,17-06-05,0,100,5.5,203
10000000,41823,3.079862,03-08-90,16153593,129,6.3,47
0,11891,8.288813,25-01-02,0,81,6.1,159
11000000,9362,32.579697,19-01-90,48572000,96,6.6,864
12600000,9902,33.555764,30-05-03,28650575,84,6,635
10000000,14729,2.959547,12-05-80,15795189,99,6.6,50
25000000,9455,4.068107,12-03-99,15156200,110,6,57
10000000,103731,17.663353,01-05-13,21587700,130,7,1068
10000000,10090,4.207456,23-02-07,20342161,84,5.6,72
10000000,164558,7.944457,28-08-13,0,92,8,201
10000000,19905,3.352702,14-08-09,0,90,5.4,58
0,17710,5.856363,28-06-02,0,76,5.6,62
6400000,75900,21.006078,17-10-11,35057696,99,6.6,406
10000000,9515,5.647538,12-05-05,17297244,96,6.2,136
10000000,27322,1.000178,14-03-97,0,104,8.1,12
5000000,328425,27.247013,30-07-15,58978653,108,6.7,1049
0,14120,1.83428,02-12-05,0,108,6.1,15
10000000,10050,11.592129,08-03-01,0,87,5.5,75
10000000,1542,18.366362,19-02-99,12827813,89,7.4,1050
10000000,10490,6.736274,23-07-99,10571408,98,6.4,86
10000000,87093,28.570174,24-12-14,28883511,105,6.8,1196
30000000,10029,5.671691,11-09-98,9898412,100,6.2,179
0,9893,5.842299,09-07-04,0,89,5.3,101
10000000,11507,9.525626,25-10-84,8801940,114,6.4,137
10000000,37931,14.038512,21-05-10,6110000,90,5.1,179
0,3472,9.177896,05-09-02,0,97,6.8,131
6000000,87818,35.350303,01-01-13,32438988,90,4.4,797
10000000,13160,12.067921,01-02-08,0,95,5.3,145
10000000,88005,30.863082,22-06-12,9636289,101,6.3,700
0,52067,10.254807,11-02-11,6861102,87,5.9,135
20000000,73,73.567232,30-10-98,23875127,119,8.2,3016
0,134597,16.361743,21-09-12,6842058,94,5.9,289
10000000,24034,1.374409,16-01-04,0,74,5.5,2
18000000,14283,6.18869,10-09-98,9495408,131,7.3,99
10000000,404,15.280261,15-10-99,0,112,7.7,306
0,13201,0.753481,03-05-02,0,96,5.5,34
9500000,209403,14.105392,06-09-13,7800000,88,6.4,334
10000000,7942,14.905357,06-09-07,33000000,100,6.2,238
10000000,73247,0.518056,18-12-81,2154696,79,3.8,6
9000000,253331,12.172131,06-09-14,21571189,121,6.5,115
0,34043,3.084874,26-10-01,0,85,4.1,10
10000000,9952,17.078656,09-09-06,7177143,126,6.9,336
10000000,256924,16.318608,19-03-15,10835752,107,6.6,183
10000000,82532,10.409155,13-09-11,4417580,83,6.1,217
0,41110,5.355763,05-09-09,0,120,6.9,73
0,134371,4.725357,12-10-12,0,112,5.4,41
11500000,2088,4.850402,13-09-93,3275585,100,5.7,36
10000000,10388,8.902102,15-05-99,3193102,89,6.6,105
6500000,1640,28.223163,13-01-04,98410061,112,7.2,1149
10000000,25520,3.007816,23-09-00,5164404,140,6.4,25
0,27342,1.610132,01-05-87,0,92,6.8,15
0,13689,8.326131,30-03-06,0,120,7.3,90
10000000,67911,3.919057,09-09-11,0,97,4.4,51
0,24664,2.23411,06-10-00,0,135,6.3,24
10000000,329440,19.865989,07-01-16,40055439,95,4.8,448
14000000,47890,0.310513,11-02-81,439564,118,6,2
10000000,252512,19.263477,03-04-15,7587485,97,5.8,383
10000000,55720,4.123533,24-06-11,1759252,98,7,54
0,9613,6.948401,13-12-02,0,98,6.4,168
10000000,29076,3.988432,04-02-00,1631839,101,5.4,24
0,29339,5.099923,27-12-02,0,132,6.8,49
20000000,68812,19.494703,01-09-12,1969193,105,6.4,365
0,32740,3.759988,23-06-06,0,154,5.5,46
10000000,14195,4.176066,17-05-00,0,87,6.2,51
10000000,73567,16.436178,10-09-11,3665069,102,6.5,425
10000000,41479,14.979375,13-09-09,7022728,96,6.1,210
0,15394,8.045488,02-05-03,0,104,6.8,37
0,10071,8.312153,07-09-07,0,93,4.9,46
10000000,1989,10.733761,16-05-07,21786738,111,6,190
0,91076,0.111313,21-05-98,0,119,6.3,7
10000000,12779,4.570043,11-10-02,598645,89,4.8,50
5000000,13191,6.265659,28-04-08,1296184,106,5.6,86
0,11770,17.54768,12-07-01,42776760,113,6.6,491
10000000,12703,3.412162,27-08-04,0,93,5.5,62
0,64559,0.627964,15-10-97,0,105,6.4,5
0,222649,5.75555,07-11-14,0,103,6.5,98
0,115872,1.031142,10-10-97,0,100,5.3,3
7700000,101173,7.554799,14-02-11,1072602,123,5.9,131
10000000,25350,2.85283,14-09-04,0,111,6.3,29
0,10034,1.769593,16-07-01,0,86,6.4,12
10000000,20178,9.805551,20-08-09,295750,99,6.5,177
0,5072,12.898984,19-05-06,0,96,6.4,169
10000000,18191,2.803642,31-08-05,0,82,6,50
0,31007,6.085879,29-10-10,42145,110,6.4,139
0,11546,11.946898,09-06-94,126247,83,4.1,178
0,41894,0.397341,01-02-10,0,0,6,5
10000000,184374,0.072085,03-05-13,0,125,5.8,14
10000000,268171,2.849895,07-03-14,0,104,6.2,31
10000000,78149,0.666218,20-02-98,45779,86,3,9
0,24663,1.388136,07-02-09,0,90,4.8,19
3200000,39037,2.631688,25-04-09,0,90,5.4,59
0,22805,10.955567,21-01-09,0,90,4.7,44
0,39055,0.122874,24-12-08,140987,94,5.8,4
10000000,245846,5.145655,01-07-15,17472,111,5.1,83
10000000,25186,1.728816,16-10-09,9069,85,7,5
10000000,15017,3.064563,21-12-07,0,93,3.9,29
14100000,12245,9.318033,18-01-08,0,107,5.7,188
0,49787,7.245108,15-05-10,0,94,5.4,130
0,16358,9.085482,15-10-04,0,91,6.4,34
0,7006,6.814247,05-01-07,0,99,5.6,80
10000000,66767,2.873796,10-06-11,0,91,4.3,16
0,17622,4.481897,10-09-08,0,117,6.1,35
0,283671,1.413934,07-08-14,0,85,6.5,1
10000000,18516,2.574014,08-08-08,0,106,6.4,22
10,217708,1.617943,30-08-13,11,85,6.9,26
0,42057,1.259968,07-05-10,0,99,4.3,9
10000000,17577,5.099472,26-05-09,0,90,4,53
0,14608,2.131524,02-02-07,0,116,6.4,6
0,34417,0.304566,09-03-10,0,85,5,6
10000000,15067,11.847324,16-07-08,0,130,7.1,193
10,78383,10.013629,28-09-13,10000000,99,4.9,119
10000000,43090,3.753703,30-04-10,0,89,6.7,27
9500000,16614,19.978021,03-04-09,17164377,107,6.4,737
9600000,9700,3.588529,03-09-05,4386236,144,6,24
11000000,10471,9.337388,12-01-00,59827328,98,6.4,135
10000000,250066,11.431434,11-09-14,0,94,4.3,158
9500000,667,28.675891,12-06-67,111584787,117,6.5,531
10,208869,9.70276,30-04-14,0,102,6.1,86
8900000,86837,17.151293,01-07-12,19839492,127,7.5,400
10500000,10306,11.225044,10-06-88,14144000,98,4.5,123
9500000,106845,5.346205,16-10-15,0,87,4.9,34
9400000,11576,14.562991,07-11-63,60000000,163,7,140
12899867,219,19.747809,16-03-06,85582407,121,7.3,406
9300000,11827,12.928269,07-08-81,0,90,6.2,148
10000000,22820,3.193777,30-09-09,0,89,6.2,51
0,31174,5.107235,29-12-95,0,104,6.9,49
10000000,244316,10.073144,27-02-15,0,94,5.1,74
0,37737,4.807549,21-05-10,0,131,6,40
7400000,62215,36.173598,26-05-11,21817298,136,7,885
0,66125,5.499412,04-08-11,0,92,7.1,83
0,132316,5.900535,13-11-12,0,176,7.3,66
11000000,348,94.184658,25-05-79,104931801,117,7.9,4470
85000,30497,29.262427,01-10-74,30859000,83,7.2,590
10000000,27586,17.611971,19-03-10,2995811,106,6.3,254
9000000,14811,7.623979,03-11-71,83304330,181,7.4,134
5500000,660,31.036,16-12-65,141195658,130,6.5,562
10000000,68684,10.424596,16-03-11,0,93,5.7,129
7000000,40794,7.720692,12-02-10,8220215,110,7,118
9000000,9400,6.717994,06-11-96,41590886,118,6.9,66
9000000,16162,3.951041,22-10-99,34573780,120,6.8,38
9000000,10585,27.600843,08-11-88,44196684,87,6.3,581
9000000,2359,14.098952,18-05-07,24538513,123,7.3,235
9000000,238636,82.975841,17-07-14,108782847,104,6.6,1954
9000000,10472,3.269459,21-01-00,0,91,4.9,70
9000000,11282,18.514292,30-05-04,23936908,88,6.6,693
9000000,6521,7.029126,13-10-00,0,126,6.7,60
26000000,14181,11.233081,18-02-00,28780255,118,6.5,201
40600000,1621,34.022209,07-06-83,90400000,116,7.1,738
9000000,9656,4.134327,25-12-06,21510851,84,4.8,119
0,16428,6.904734,14-05-04,0,85,5.8,21
9000000,10705,4.641006,05-10-89,0,137,7.4,71
0,8272,5.663889,19-01-07,0,114,6.8,110
0,24621,1.118511,16-04-03,6126237,80,6.3,16
8500000,1619,8.775844,08-09-00,19125401,119,6.4,100
9000000,9685,2.062087,13-09-02,4777465,97,6.5,95
9000000,14425,8.738737,29-04-94,4350774,79,6,41
0,14624,4.976268,20-10-06,0,114,6.8,78
9000000,10179,3.810697,16-03-84,0,91,5.7,49
9000000,15568,2.365328,01-06-07,2955039,97,6,17
9000000,14057,5.2545,01-09-05,0,103,5.5,29
0,12621,5.293363,21-01-08,0,92,6.1,56
0,1808,10.932711,23-10-98,1053788,119,6.9,116
0,293670,9.05029,12-05-16,0,156,7.2,250
9000000,67675,9.933926,11-08-11,18663238,84,6.8,79
0,27329,0.843067,17-08-01,0,185,5.1,6
9000000,29514,8.218383,25-01-90,0,120,6,35
6000000,250349,5.119593,30-04-14,14348529,98,5.8,214
9000000,12454,2.872281,17-05-02,0,128,7,33
9000000,39806,0.717811,14-05-10,771499,130,4.8,14
5000000,15699,1.458884,22-11-06,140666,86,6.1,7
6500000,8883,7.028946,25-03-08,0,130,6.8,68
9000000,17926,2.009597,26-08-05,1046166,97,4.5,12
0,291081,7.247023,28-02-09,0,102,7,54
0,41248,2.351706,18-03-09,0,105,5.6,10
9000000,25968,4.799022,16-05-09,0,103,5.8,75
5000000,9671,16.072466,26-09-86,328203506,97,6.3,503
0,52010,3.891186,10-12-10,0,76,5.2,27
8800000,11588,3.789485,15-01-04,0,90,5.9,62
7347125,43418,3.949796,15-04-10,0,122,7.3,40
0,71157,14.038703,06-10-11,20374201,127,7.9,285
86000000,13483,18.172736,28-11-07,14373825,84,6.3,395
0,333355,1.881466,21-03-05,0,69,8,27
9000000,327833,6.677926,07-11-14,0,96,5.6,61
8500000,1547,24.750909,31-07-87,32222567,97,6.8,538
7000000,25196,17.697042,16-12-09,39462438,112,6.8,274
9250000,16323,7.000949,07-11-79,29174648,125,6.8,28
8500000,175528,11.436405,27-09-13,22456509,96,5.6,85
9000000,8069,14.171759,10-10-68,2500000,98,5.7,146
0,71805,0.702971,03-10-90,0,92,6.1,14
0,9451,13.476596,23-04-99,0,99,6.7,270
12000000,16727,3.604863,02-09-06,20138836,122,6.8,50
8500000,272693,40.28709,20-02-15,43528634,100,6.8,1322
22000000,10696,3.809131,21-09-01,5271666,104,3.4,38
0,150202,11.708343,01-02-13,0,101,5.6,175
8000000,19644,2.60632,24-12-03,0,135,6.6,28
8500000,29963,9.230073,05-11-09,4440055,119,6.8,107
12000000,26022,14.719886,12-02-10,42345360,145,7.7,232
9000000,152747,28.540614,18-10-13,6108720,106,6.6,671
8000000,62676,0.034259,04-06-99,1997807,126,7,17
0,20360,1.840511,27-03-07,0,128,6.6,29
6500000,1116,6.787967,18-05-06,22889018,124,7.1,154
7700000,185008,3.353176,31-05-13,46000000,159,7.2,79
8250000,11620,7.973109,08-11-51,30000000,171,7,63
0,14353,5.897479,18-07-08,188126,98,6.7,100
10000000,11818,1.465762,03-02-06,0,122,4.3,7
8000000,680,121.463076,08-10-94,213928762,154,8.3,8428
0,11176,10.639916,31-05-79,76657000,97,7,164
8500000,242582,89.095538,23-10-14,38697217,117,7.6,3395
8500000,11217,2.62082,27-02-04,5001655,104,5.1,107
8200000,15121,37.960289,02-03-65,286214286,174,7.4,941
8000000,2619,21.735068,09-03-84,69821334,111,6.1,321
8000000,773,14.793177,26-07-06,100523181,102,7.5,1686
8000000,235,51.109279,22-08-86,52287414,89,7.8,1522
5000000,170,45.490374,31-10-02,82719885,113,7.1,1777
0,14114,3.804597,30-01-04,0,95,4.8,75
8000000,10734,26.356697,22-06-79,43000000,111,7.2,561
8000000,37964,3.501158,05-10-02,27362712,109,7,31
0,28121,2.088251,04-04-96,0,108,5.7,15
8000000,40807,33.372828,30-09-11,39187783,100,7,1261
0,10885,8.864368,21-03-08,0,85,5.3,180
8000000,225565,37.821106,29-01-14,26049082,94,6.1,1004
0,16471,4.293706,25-12-81,0,89,5.6,23
0,385736,3.467923,09-09-16,0,80,7.5,18
8000000,11971,10.19377,07-05-93,0,111,7.2,189
6500000,668,25.289665,12-12-69,81974493,142,6.5,456
14000000,11596,14.730796,13-10-94,18090181,112,6.4,291
8000000,14429,4.482714,01-10-99,22593409,91,5.8,62
8000000,13751,4.932893,28-04-06,18948425,112,6.7,81
8000000,9490,7.894489,16-01-98,17460020,82,6.4,177
8000000,14536,13.987772,30-01-09,29010817,97,5.2,99
7000000,1359,45.310443,13-04-00,34266564,102,7.3,2066
8000000,9962,9.799177,12-01-02,16856124,93,6.1,181
8000000,15049,5.069095,06-07-06,12671300,116,6.5,42
8000000,22821,13.517017,24-11-09,10629321,118,5.9,261
0,42819,1.353971,21-03-09,0,114,5.7,9
0,209263,14.969093,18-09-13,25288872,93,6.6,348
8000000,37735,45.395839,10-09-10,74952305,92,6.7,2210
0,59930,0.269661,22-04-94,8880705,110,3.9,5
8000000,10873,5.93923,15-05-00,8279017,92,6.6,148
8000000,51588,11.837067,29-04-11,10130000,104,5.7,134
8000000,23570,2.149469,03-05-96,0,97,4.6,30
0,19489,1.569449,08-10-99,0,89,4.9,11
8000000,14629,3.535789,22-09-00,0,92,5.5,46
0,8293,5.897391,13-03-92,25966555,140,6.9,95
8000000,291270,21.024346,30-12-15,5659286,90,7,459
8000000,44009,7.235794,05-11-10,18124262,129,7,97
8000000,1958,8.204829,08-01-02,0,111,6.9,196
8000000,13154,8.403859,23-08-91,2275557,79,5.7,95
0,26618,4.221313,25-09-98,0,104,6.3,39
8000000,43923,13.143045,06-07-10,6491240,101,6.9,672
7200000,46138,6.138802,11-09-10,0,113,6.6,94
0,45791,1.939054,05-10-07,92,92,6.9,13
8000000,26306,8.717235,24-01-97,589304,106,6.7,21
0,110683,0.289433,21-04-83,0,98,4.3,4
0,26963,10.621353,09-02-09,0,75,7.3,181
8000000,198277,35.735689,07-09-13,63464861,104,7.3,1254
8000000,7870,7.433574,13-05-05,852872,112,5.9,63
8000000,13072,4.090382,30-04-07,458232,99,5.8,18
0,153397,0.812776,07-12-12,0,180,4.9,8
0,30141,6.335881,24-10-03,0,109,5.9,41
0,17044,1.278092,25-09-98,0,111,7,3
8000000,10288,5.244518,07-09-06,426224,91,6.6,135
0,12183,1.265683,03-08-05,0,99,5.2,16
8000000,44147,10.791954,17-06-10,3453043,98,6.4,215
8000000,12192,9.782433,11-04-08,0,95,5.6,144
0,36597,4.409263,18-01-09,0,142,6.9,37
8000000,13197,3.942464,19-02-06,143451,107,6.3,24
0,10913,2.597665,22-01-05,0,105,5.6,33
8000000,251321,6.500835,12-02-14,53086,112,5.1,41
8000000,149,39.338097,16-07-88,553171,124,7.8,773
22000000,10425,12.893219,23-07-07,413454,97,5.8,103
8000000,49081,0.983484,25-10-05,2019009,124,6.1,17
0,256687,2.214925,20-04-14,0,96,4.6,21
0,220488,1.86453,17-09-13,0,114,4.3,8
0,1544,9.100352,01-02-05,2455831,93,7,177
8000000,374461,7.828459,16-09-16,0,104,7,129
7800000,302,11.000654,18-05-03,22441323,102,6.4,153
0,182873,5.0005,01-01-13,0,90,5.4,33
0,21512,6.41678,19-10-89,882290,100,5.9,31
8000000,389425,2.101718,06-05-16,0,106,4.1,16
7500000,403,19.585801,13-12-89,145793296,99,7,350
0,29461,4.105363,26-09-97,0,114,6.6,19
7500000,33542,17.318839,30-01-95,32392047,91,6.5,240
7700000,283708,3.363973,30-08-14,0,110,6.6,43
6500000,9388,29.01153,05-09-05,24793509,92,7.1,664
10200000,1691,20.745052,08-06-07,35619521,93,5.6,453
7500000,24684,16.990308,29-10-09,26096852,100,6.8,409
10284523,2610,4.820166,21-10-05,11588205,104,5.7,75
7500000,11308,2.226412,09-03-84,0,109,5.8,26
6500000,11022,8.526635,14-01-02,12633747,105,6.8,142
7500000,34341,1.369528,20-09-02,4245870,102,4.5,7
0,15365,1.82184,22-02-08,0,97,4,26
7500000,36046,0.571663,24-11-04,3347647,110,6.1,7
8000000,12569,14.652342,03-09-09,10848783,92,5.7,192
0,24356,1.71729,08-08-03,0,112,5.2,13
0,55903,0.024186,01-09-01,0,103,7,3
7500000,2577,8.859657,02-09-03,0,92,6.2,116
7500000,103903,0.086731,27-04-12,0,101,5.8,2
8000000,73873,7.802245,21-12-11,5634828,113,6.2,132
12500000,312113,1.589693,07-12-12,0,95,6.4,4
0,14165,0.553752,27-04-07,0,156,6,13
7300000,2011,24.281951,23-05-07,0,95,7.7,450
0,45650,9.983004,09-09-09,0,92,5.6,244
7500000,7735,25.281197,11-03-08,19000000,107,7.5,841
7000000,301365,38.150787,08-06-16,1333124,117,6.4,887
7300000,25941,16.829837,11-11-09,10329747,103,6.7,348
0,29064,1.288173,15-10-99,2400000,100,4.4,17
7500000,7326,19.782725,05-12-07,231411584,96,7,2244
